id,ra,dec,sky_zone,object_type
6713,194.4905790402,-0.9823940528,F,STAR
15292,130.0040175923,44.4502078489,H,GALAXY
10435,196.9186647131,2.2566620765,F,STAR
5073,235.1110885502,36.5652761181,G,QUASAR
10724,107.9647843663,66.3035028816,H,STAR
315,192.0621487677,-7.4706930235,F,STAR
1461,227.7204373533,4.8510260357,E,GALAXY
13270,191.1255040499,5.4525894244,F,GALAXY
11253,174.9737697384,48.0733773366,A,GALAXY
15571,196.4318569273,41.3328244402,I,STAR
3616,172.4197687213,17.1309536179,F,GALAXY
9003,165.8333488494,41.2696145266,D,GALAXY
9671,150.6299174663,36.2510236504,D,STAR
14917,204.5181565972,16.0147088323,E,GALAXY
8822,226.7449018502,34.3779412496,I,GALAXY
17163,205.188823375,0.6305782335,F,GALAXY
6002,,45.3037628597,A,GALAXY
3055,185.4670579814,8.3032075645,F,GALAXY
10666,208.7241500276,-0.9389142134,E,GALAXY
1204,150.4082814066,14.7355830424,B,STAR
16001,133.1064013114,9.8446662828,B,STAR
1438,258.1727673224,34.9163222961,G,GALAXY
17679,130.1311930004,4.7560643077,B,STAR
15117,222.3979647498,10.529825221,E,GALAXY
4330,205.4067791142,5.8710425047,F,GALAXY
7411,206.2065759669,55.1508249696,I,GALAXY
12764,183.905334586,29.9094542329,A,STAR
9893,223.974084008,40.0649862174,I,STAR
4470,141.4904927994,8.3681416927,B,STAR
12327,1.1364316025,24.4484123363,J,STAR
11162,205.7161485357,38.4007459768,I,GALAXY
17550,238.868920444,44.6323175799,G,STAR
5390,351.4939397064,20.8184602013,C,STAR
9629,122.1063041128,39.7076479827,H,GALAXY
7694,246.8356277463,30.5972852733,G,STAR
7958,238.3925437208,46.858926393,G,GALAXY
15927,221.3207103615,23.2720922574,E,GALAXY
11439,208.9430856151,25.1519111763,I,GALAXY
12894,224.0245077805,34.4818313203,I,GALAXY
12149,128.403227266,5.1545208314,B,GALAXY
17770,277.4878715774,41.3265861549,G,STAR
14961,18.926292464,17.7395541856,J,QUASAR
13128,15.7951017794,-7.6339217501,J,GALAXY
1815,,15.1943888767,F,STAR
2446,,-1.0547992686,F,STAR
11520,258.6261815504,-13.2730235432,E,STAR
10797,241.744331991,15.0123296672,E,GALAXY
16248,248.0552669501,12.7278920092,E,GALAXY
6197,167.4928109903,3.8440070638,F,STAR
9707,147.4392552051,62.1793285336,D,STAR
1842,128.4930138719,10.0467785282,B,GALAXY
9140,24.1956739665,24.7567374141,J,STAR
1475,333.2512430737,4.4104493872,C,GALAXY
10286,167.8246312131,3.9634556464,F,GALAXY
4745,241.3060514483,31.3100785313,G,GALAXY
14338,207.3158925265,59.1792953406,I,QUASAR
3765,130.9656327554,9.9256883262,B,GALAXY
16651,2.030348298,-10.6619272141,J,QUASAR
15949,203.6935658382,17.4750694871,F,QUASAR
5876,253.6228959783,24.839407582,G,STAR
4638,122.6245912697,14.6986859339,B,STAR
6632,239.07809107,12.992492917,E,GALAXY
11170,194.7765358333,53.2619367327,A,GALAXY
3823,207.589673637,35.4931350745,I,QUASAR
1669,240.7001777108,16.7229949783,E,GALAXY
12561,240.3411503517,21.4419442292,E,GALAXY
12735,337.4269023366,10.9109794982,C,STAR
6475,166.1075140497,56.5373719735,A,STAR
15760,21.7453449412,0.8955984359,J,STAR
17951,230.7729211823,24.9323656998,E,QUASAR
16700,359.4982142787,22.1699401331,C,QUASAR
5767,113.7724161614,40.8186999854,H,STAR
7343,248.1951965562,44.2718266431,G,GALAXY
4826,97.8802334249,26.1787838423,H,STAR
13697,235.6603815105,37.7893649322,G,GALAXY
1470,239.353559399,21.8292512976,E,GALAXY
17063,219.3128133666,20.6097291461,E,GALAXY
12843,173.0381419147,58.2827096796,A,GALAXY
15643,139.3185215201,30.0955296219,D,STAR
3742,150.5826313254,29.7651314274,D,GALAXY
3425,229.869145222,2.8443937063,E,GALAXY
5923,231.0593249351,19.6272524586,E,GALAXY
9242,237.6926337209,13.4683954916,E,GALAXY
2774,25.9354154012,13.2169787616,J,STAR
4705,259.9027666616,34.8063315867,G,STAR
10831,110.8132904792,31.0045150501,H,STAR
11685,244.5968522907,12.9969281314,E,GALAXY
15870,,44.8962995216,I,GALAXY
8263,170.9019713297,59.7135602,A,STAR
13032,118.1617764705,67.0067909056,H,STAR
8680,137.5520976442,3.0605608125,B,GALAXY
6176,226.7603071674,-2.1221752856,E,GALAXY
8260,,39.8503697968,I,GALAXY
8817,163.3558579106,38.0251048463,D,GALAXY
2753,355.911961512,16.0102580807,C,GALAXY
15532,128.1602287796,45.9878085948,H,GALAXY
1484,317.9474404328,0.0139218283,C,QUASAR
3026,103.6672116899,17.1786953598,H,STAR
7766,249.9525646617,30.0991676418,G,STAR
11881,181.9689306994,27.4097646001,F,GALAXY
13226,50.5298633477,41.4549015098,J,STAR
3535,206.6211820398,67.1318312616,I,STAR
8860,134.0833581064,15.3560391936,B,GALAXY
1946,142.3642664721,68.3076622059,D,GALAXY
741,335.4737716325,-1.234101677,C,STAR
3716,354.4368504422,7.7555689267,C,GALAXY
10978,,-0.974515225,C,STAR
9139,241.4897209603,44.2483669694,G,STAR
13426,85.682189059,82.4015297412,H,STAR
13304,215.7755744247,-0.8596473777,E,QUASAR
16984,15.8346838196,-0.8413909082,J,STAR
11462,170.6999436323,49.8900197813,A,STAR
9372,210.9519060872,-2.3210769923,E,GALAXY
5047,,-0.6612761452,C,STAR
16442,163.553573889,45.106210366,D,GALAXY
17164,186.3932067762,-1.1903036713,F,STAR
6552,201.6293274738,6.6355251237,F,GALAXY
1154,219.3174649481,-1.7253988665,E,STAR
5190,175.2333450306,41.4559892612,A,QUASAR
2804,205.4650152582,25.2963726055,I,GALAXY
2068,249.2292099836,-1.1195515632,E,QUASAR
10359,228.2268274381,4.7816511168,E,GALAXY
13222,16.2402456081,-0.0824110596,J,STAR
14646,120.4326568605,7.4221905691,B,STAR
3542,19.1300604042,16.1161263574,J,STAR
4565,213.4514947028,52.1570744048,I,STAR
16082,201.9951284978,52.3528339889,I,STAR
14045,131.8486137398,1.1695330203,B,QUASAR
9868,152.8869576048,5.6346345905,B,STAR
12239,116.0926974854,27.3624824247,H,STAR
3454,21.3272291454,0.8337177984,J,GALAXY
7707,173.2052789265,56.4771515215,A,GALAXY
16337,164.6897479562,24.8221677346,D,QUASAR
7976,208.7290228232,39.8581222586,I,GALAXY
11031,203.9893561688,29.5779953074,I,GALAXY
5873,257.7176759709,33.2423206664,G,STAR
8785,330.5251802264,0.7571864948,C,STAR
11788,,-10.0669752171,J,GALAXY
755,72.0910093647,-6.449072768,J,STAR
1997,208.1507573007,1.7135069306,E,GALAXY
10351,185.8457743043,48.8530745311,A,GALAXY
10845,6.4486455414,0.0788085716,J,STAR
3128,221.6472854388,17.3521047738,E,QUASAR
11906,150.2850258617,10.6539730177,B,GALAXY
12186,176.5603375361,56.7064999526,A,GALAXY
9145,316.1025355462,-0.9958147543,C,STAR
10804,337.592194926,-9.7195423947,C,GALAXY
14243,49.9286896562,41.6007242294,J,GALAXY
6133,253.6894451716,30.2360687807,G,GALAXY
1279,231.7167264118,28.5157425228,E,GALAXY
8653,121.7042225132,15.002136699,B,GALAXY
12538,161.7911715961,29.2531616979,D,GALAXY
10352,168.7416627788,58.6669023827,A,STAR
4926,219.9096298548,20.7815285896,E,STAR
12922,22.6199733724,38.9201464016,J,STAR
8000,138.6330569827,5.1492031667,B,GALAXY
3699,151.4630914037,36.1508010223,D,STAR
4223,213.6540727722,41.5343047047,I,STAR
80,257.733260666,42.6817994864,G,STAR
17835,250.3906883583,31.2522112907,G,GALAXY
16729,139.5711284398,55.6825306421,D,GALAXY
8674,197.4407703872,-0.7912354041,F,GALAXY
15990,218.3138311176,55.4214495896,I,STAR
9469,243.4487209938,39.8465829377,G,GALAXY
9825,168.0761464725,55.4240503767,A,GALAXY
17759,223.9615378195,49.5837706493,I,GALAXY
8573,199.5316962615,41.4782015666,I,GALAXY
3648,243.9592683277,10.2747325895,E,STAR
9824,194.5075978709,8.7258547164,F,GALAXY
15315,,38.160254619,J,STAR
7880,154.5633618343,29.8177629227,D,GALAXY
7981,158.0929804722,6.0031341731,B,GALAXY
3083,197.1610344498,-1.2196086483,F,GALAXY
8104,143.1714424668,53.1093876843,D,QUASAR
12740,154.1809290359,19.1659729357,B,QUASAR
8384,336.3712026862,12.346168427,C,STAR
9657,219.054758481,15.06828806,E,QUASAR
17784,264.4172683247,33.2984337331,G,STAR
1328,173.575680486,15.5959524139,F,GALAXY
11473,223.8551769408,9.0824082587,E,GALAXY
7735,225.5967312418,21.7810924853,E,GALAXY
4404,232.6493128829,26.7357119548,E,GALAXY
13104,127.2761376025,38.9339158532,H,STAR
138,,-0.8641885434,J,GALAXY
5428,222.7781202318,22.1240066043,E,GALAXY
6395,148.2202148176,40.9200952244,D,QUASAR
17822,248.1332894451,38.498813843,G,GALAXY
13499,173.070021691,58.7999801934,A,GALAXY
13916,224.8565382998,24.0276012408,E,GALAXY
3725,168.6016279717,4.6002895461,F,GALAXY
7514,247.8790850708,31.5506700295,G,GALAXY
7320,226.8430375755,52.5110777394,I,STAR
12300,248.0658270766,28.0304766074,G,GALAXY
8988,,19.3175905215,J,STAR
4908,173.0134926954,55.9343068766,A,GALAXY
7825,238.3840922258,17.3030399655,E,GALAXY
5375,223.0813723286,11.0109905622,E,GALAXY
14138,241.9218882087,41.0465492694,G,GALAXY
4665,142.8141147103,2.9795628005,B,GALAXY
4624,228.9779237525,7.9753058398,E,STAR
8334,182.7803336691,34.4779042276,A,QUASAR
8028,252.5189214585,35.5009191102,G,GALAXY
10307,165.5738944293,58.2356165961,A,GALAXY
16438,123.4509791069,20.7126336523,B,GALAXY
14689,183.3875803627,42.3421762228,A,GALAXY
4469,193.4320104635,59.004897465,A,STAR
2361,231.1044424523,42.8698552133,G,QUASAR
3482,138.4422627036,26.3143386067,B,STAR
11386,248.3955824263,11.8640948222,E,GALAXY
6871,120.4532971516,48.4252234159,H,STAR
3513,156.6672613081,37.7420271458,D,GALAXY
17764,185.1884058285,5.6480962597,F,STAR
1579,140.0787984821,30.3043207598,D,STAR
9900,243.9213962209,31.0551950002,G,STAR
1369,192.714612235,35.4059022323,I,GALAXY
3505,227.5563613582,-1.3910051355,E,QUASAR
7443,20.4913703816,8.2279440789,J,STAR
15178,26.3683315349,12.599686475,J,STAR
4179,353.962673989,8.5819326393,C,STAR
14907,214.8256768372,56.7497849798,I,STAR
9523,135.3692842141,5.4112332211,B,GALAXY
16193,115.0482088689,64.8864351071,H,STAR
7148,227.260547836,21.2379423318,E,QUASAR
639,153.9178961774,37.3398924074,D,STAR
14545,192.7714977414,0.7298533169,F,GALAXY
4984,129.5161770206,46.9067827781,H,GALAXY
4986,169.1283466491,19.9247376758,F,STAR
13055,356.3937458127,-0.248281024,C,STAR
7615,176.780027085,4.6415963757,F,GALAXY
11802,150.9182837676,4.9724320052,B,GALAXY
10907,352.7278966792,6.9971820279,C,STAR
2134,26.983583156,18.3049948774,J,QUASAR
15798,238.9270489235,31.7688753635,G,GALAXY
72,189.3013135747,-0.8827501142,F,STAR
17694,129.126658813,60.9245681044,H,GALAXY
962,,46.2069626858,A,STAR
2948,168.2666093207,27.3803509688,D,GALAXY
13464,0.694726952,-5.246892263,J,STAR
16435,132.2949064394,19.5188478643,B,QUASAR
6531,166.7268602626,40.5401958662,D,STAR
7718,249.7001379256,34.1391147413,G,GALAXY
5864,259.7043400514,-13.927512341,E,STAR
16720,225.2917393385,34.392640763,I,STAR
8807,205.0990336258,4.0555363279,F,GALAXY
3236,131.0465233677,9.1991764432,B,QUASAR
7024,123.9635151832,8.0126322347,B,GALAXY
12821,174.48291501,18.8872924858,F,GALAXY
3847,191.7867592714,42.512469299,A,GALAXY
9540,236.3822194993,35.5039797219,G,GALAXY
1021,245.3360485485,28.4636678146,G,GALAXY
17237,,6.6424348408,F,QUASAR
515,122.950126676,2.384769372,B,QUASAR
12897,211.2402868886,44.5596943743,I,GALAXY
16170,220.4835682022,23.5560934364,E,GALAXY
13559,322.0039735826,10.1515782761,C,STAR
14636,205.2446015378,56.2171593028,I,GALAXY
7241,201.605463749,66.448078032,I,STAR
5357,132.8249534755,3.2067527285,B,STAR
14238,140.380353991,41.5644047845,D,GALAXY
583,212.7024959435,24.7934111388,I,GALAXY
17036,357.8749263435,0.0677002756,C,GALAXY
11349,215.0437607878,-1.1508988215,E,GALAXY
2583,27.6257941504,-0.190267821,J,GALAXY
1594,158.2165795293,39.3192769861,D,GALAXY
12446,39.7327796214,72.1759366931,J,STAR
11005,230.165770257,23.6099377097,E,GALAXY
1739,178.1550598024,65.4424672903,A,GALAXY
17575,58.6971228228,-6.8686389831,J,STAR
16949,161.8685004674,34.1321707863,D,GALAXY
4897,357.0542338679,-0.186028813,C,STAR
17955,43.3565161644,-7.3173626091,J,GALAXY
11654,124.2957573928,8.295614187,B,STAR
5466,193.0139944507,27.1659738293,F,GALAXY
16914,164.5209567879,3.4363674009,F,GALAXY
180,131.0172146933,46.2459233245,H,QUASAR
13776,257.8540945294,42.9115729639,G,STAR
15683,188.8450565722,-1.792705677,F,GALAXY
16362,144.9309983819,52.5853986562,D,STAR
11186,235.413263487,10.14690547,E,GALAXY
4281,,33.6503661265,C,GALAXY
7350,155.6462059597,-1.0436788072,B,GALAXY
14328,209.3937180737,38.8435754274,I,GALAXY
790,125.9250106002,34.4941307953,H,STAR
3670,232.4545407828,49.6998014637,G,GALAXY
17942,247.5474210311,17.871326049,G,QUASAR
8363,258.7857286847,57.3104619718,G,GALAXY
11081,146.6113798771,34.7884513974,D,GALAXY
11063,182.509502869,56.4949731812,A,GALAXY
11778,22.0175726505,15.4092950727,J,GALAXY
8017,214.4379685837,24.0046984101,E,GALAXY
6414,,-0.2193313742,C,GALAXY
9416,207.8683096282,40.4479584666,I,GALAXY
11036,156.2947438908,8.4522767608,B,STAR
3478,213.5739094448,46.1073555983,I,STAR
10843,124.6413552158,4.2726365239,B,GALAXY
8258,223.2697530129,22.4616178156,E,STAR
895,,34.936612831,A,GALAXY
8236,144.8570582888,50.8181266176,D,STAR
17214,224.6226466275,12.707731916,E,STAR
11720,116.3249814621,25.0643541617,H,QUASAR
10733,116.284242605,65.5576670086,H,STAR
12900,149.5101885153,37.9339031471,D,GALAXY
9845,356.0850987657,19.7346627904,C,GALAXY
11809,112.5022904176,41.1742616667,H,GALAXY
13529,203.9689713261,59.1406303303,I,GALAXY
4723,131.8706394889,3.6878131942,B,GALAXY
13957,118.8424869104,49.7429651598,H,STAR
8890,247.1847941412,13.3661083658,E,GALAXY
815,152.077529367,55.5622779987,D,GALAXY
443,321.3031105258,0.8521708768,C,QUASAR
10706,204.9651152794,28.0444876463,I,GALAXY
7988,221.0696066714,-1.5805372368,E,GALAXY
16841,162.3147672294,5.7624981762,F,GALAXY
16426,317.7949718556,10.8916689161,C,STAR
7427,219.0480658197,13.9215116622,E,GALAXY
2022,147.170879053,5.831509733,B,GALAXY
12965,195.7186604784,58.1380011438,A,GALAXY
2498,215.1456064535,14.3502918168,E,GALAXY
6898,206.1832505295,-0.3116031593,F,GALAXY
10288,247.6290918733,62.7558614907,G,STAR
9979,178.5282601952,5.8336648112,F,GALAXY
17224,231.9131396856,38.9822105394,G,STAR
14987,131.4354348792,11.5463957676,B,STAR
9646,218.8242193466,18.5960203954,E,GALAXY
6537,117.8533006488,27.9398907427,H,GALAXY
10606,196.9186578779,63.9150592631,A,GALAXY
7322,144.5024231295,7.4762865047,B,STAR
12141,111.590319757,41.639270478,H,GALAXY
14162,214.4949247521,-2.5930572526,E,GALAXY
7464,244.0416244995,31.1326701846,G,STAR
17662,219.7226983658,64.1718917881,I,GALAXY
12258,195.0044301289,10.7731069334,F,GALAXY
9519,246.3210245665,11.7141069125,E,QUASAR
12558,244.6247417331,16.8941610359,E,STAR
9740,58.0066086569,1.2491198616,J,GALAXY
10114,239.4437021788,16.307030789,E,GALAXY
1948,160.8055727367,48.0760960883,D,STAR
3819,209.9228354368,-8.7361438069,E,STAR
16057,236.5316400887,8.5068159771,E,GALAXY
4658,239.5310561365,34.7011905949,G,GALAXY
6743,204.4524017654,54.937495786,I,GALAXY
7618,195.8071273412,29.7228210192,I,GALAXY
1785,120.1602074376,8.6773134723,B,GALAXY
4335,166.8585679615,67.1321672493,A,GALAXY
12072,,26.0341706909,I,GALAXY
7114,11.6859405667,7.0743970912,J,STAR
13099,249.5207219452,12.9124074252,E,GALAXY
16465,200.6241417384,-0.7774195413,F,STAR
14269,150.8069574794,15.5553617391,B,STAR
15308,166.3809107819,15.2044278811,F,QUASAR
5167,233.1112256812,39.2531419888,G,STAR
17890,7.3961154073,17.8235072752,J,GALAXY
3170,247.4148000286,29.1498631015,G,STAR
16147,188.7398688149,-2.4370713751,F,STAR
10207,184.2066473262,41.4868287657,A,GALAXY
12849,170.743742626,44.3562740185,A,GALAXY
3508,242.4415092832,4.4579645062,E,STAR
16926,,21.8486844352,J,STAR
16998,144.04347459,8.7207147172,B,QUASAR
8892,168.3264198611,40.2300552907,A,GALAXY
9306,210.9336390711,-0.566511057,E,QUASAR
5723,252.9337611184,23.4899137234,G,QUASAR
15786,227.4965690645,8.135411322,E,STAR
10388,126.0626475321,4.0460002656,B,GALAXY
3181,198.4328646705,40.4890212768,I,STAR
10427,139.3615910691,62.1826134175,D,GALAXY
16140,133.712782721,28.8514828228,B,GALAXY
4015,193.3403090913,47.7866313095,A,GALAXY
8404,,-1.907109124,F,GALAXY
15537,141.7436128599,32.517752921,D,GALAXY
6153,126.5506460499,41.1394765699,H,STAR
3889,358.1219764052,14.085555197,C,STAR
12182,331.2768522987,69.0765077658,C,STAR
7249,220.6166738992,9.719926109,E,QUASAR
13694,186.638360533,12.7429675564,F,GALAXY
11818,194.9147859085,14.1235396924,F,QUASAR
9643,146.7310800884,39.1088536083,D,GALAXY
12950,150.9228294724,3.3116370019,B,GALAXY
13869,237.3768366236,16.9053449548,E,GALAXY
1417,,18.621879486,J,STAR
12008,216.4729385339,-2.6267580441,E,STAR
7267,128.3064524758,10.3457097165,B,GALAXY
7352,0.7871675024,25.652894419,J,STAR
2545,220.9853050152,55.6337082779,I,STAR
7821,16.6788749529,-0.9173368825,J,STAR
11433,262.4838086664,7.6464360564,G,STAR
12702,241.4770891347,19.8001969071,E,STAR
11383,,38.4161343882,J,STAR
13287,157.6932546396,43.8088540267,D,GALAXY
7614,250.9447305314,31.2338461903,G,QUASAR
15366,217.0334720704,24.3910864181,E,GALAXY
14145,191.2084666124,59.8654581899,A,STAR
5518,180.8709454151,67.8379032892,A,GALAXY
13712,218.2689796961,51.5223268887,I,GALAXY
10570,149.9068085807,10.332365721,B,GALAXY
1943,255.2146878804,39.0911369692,G,STAR
6899,196.8211135149,56.4566270851,A,GALAXY
15095,246.2726775554,23.7987406762,G,GALAXY
11118,133.9362637458,39.0689651709,H,GALAXY
12909,117.1990951027,30.1626421703,H,GALAXY
16657,337.8637777235,-0.8880697956,C,GALAXY
10309,21.0324458497,32.4547908805,J,STAR
12645,169.6865790004,59.3809696754,A,STAR
14909,145.8551184058,52.4710743767,D,STAR
7652,136.2043136395,55.4666720568,D,GALAXY
1652,224.2367367093,27.9646322133,E,GALAXY
12973,191.8668486152,59.9579614503,A,STAR
9490,145.7045615472,28.7420822978,D,GALAXY
7228,152.9617336331,68.758503807,D,GALAXY
1431,222.4095632545,0.1656574869,E,STAR
12991,128.6557523073,19.7551501874,B,GALAXY
3956,94.0119845659,64.1617188212,H,STAR
17568,9.6439432882,14.1260856588,J,STAR
3775,142.7900538401,29.1555278917,D,STAR
12515,124.8540654238,29.3733683434,H,STAR
16736,244.4162156796,28.7947928248,G,GALAXY
6293,123.9165698037,39.9906316935,H,STAR
15809,130.2914790652,18.2135257812,B,GALAXY
14132,240.9946923857,15.966679917,E,GALAXY
6579,212.3882796786,13.4932219449,E,GALAXY
15822,161.3374853957,27.3263560965,D,GALAXY
16382,216.6226616864,16.8176354065,E,GALAXY
4169,195.4835108543,52.5934202227,A,GALAXY
12751,352.3792676856,18.9995153096,C,STAR
10702,177.8273496431,33.6276615066,A,GALAXY
4597,154.783566326,5.6918903876,B,GALAXY
16457,335.9912743563,-1.0304016712,C,STAR
14032,188.0719493231,27.2906652693,F,GALAXY
5024,334.9802774307,13.8956335961,C,GALAXY
3604,238.4287934515,42.4685518411,G,GALAXY
5924,,-4.4704519562,J,STAR
14035,159.8572561981,57.2415749087,D,GALAXY
9421,189.4286234198,10.2212629288,F,GALAXY
8663,341.0715726789,13.6265978502,C,STAR
11627,118.7397528471,53.2600573289,H,GALAXY
11314,148.894193779,13.2157806903,B,GALAXY
11002,120.4423862243,9.9535956637,B,GALAXY
14662,152.9286217532,39.888908292,D,STAR
4315,329.5673676417,1.0435779476,C,STAR
8656,157.2087142541,5.8625734512,B,GALAXY
12380,180.62335422,27.346546271,F,STAR
15655,206.0425961267,23.5101863424,I,GALAXY
11730,162.7662323399,1.2225034043,F,STAR
5694,210.0326907239,7.5315275774,E,GALAXY
11750,213.4038372507,-3.1690590456,E,GALAXY
10503,124.5845216182,3.1678005108,B,GALAXY
15013,37.8089911865,4.9280616699,J,STAR
11352,161.7288111465,9.0620669013,F,GALAXY
11552,203.6190168391,21.6920509467,I,QUASAR
15998,351.3873886862,-1.4057272342,C,GALAXY
1222,231.8578728355,11.2842668946,E,GALAXY
13651,26.077581653,-8.8406670582,J,STAR
2329,155.696769227,37.4531316163,D,GALAXY
14468,141.3796521168,19.1386420635,B,STAR
12615,231.7394129577,18.7990137105,E,STAR
5720,163.6219030365,31.2409104826,D,STAR
2933,,58.2722194188,A,GALAXY
2557,199.3562210323,56.8188188311,I,GALAXY
13097,12.2343391813,21.3490228816,J,QUASAR
17869,85.1037760765,62.587604513,H,STAR
5507,185.4868962101,30.0743439993,A,GALAXY
8073,215.5423440345,23.3549212932,E,GALAXY
2752,3.9645015152,15.7613301131,J,STAR
13071,,16.6994697226,J,STAR
9634,180.0232385134,30.3318541749,A,GALAXY
14729,158.6036699689,5.3965905179,B,GALAXY
3216,197.6087063431,59.506594059,A,STAR
4180,217.9453082696,25.5499267663,E,GALAXY
3263,209.5880092419,4.9903972749,E,GALAXY
7794,154.0406370918,56.6590632609,D,QUASAR
4411,120.2082286657,12.9373394078,B,STAR
16559,13.5835638555,22.0725469378,J,QUASAR
10621,150.0806343434,2.8887834659,B,GALAXY
3212,189.8813803715,14.1313236963,F,STAR
11478,8.9007821465,-0.8804172624,J,STAR
960,148.3765197761,35.5397580612,D,QUASAR
17240,240.3806302671,40.870436538,G,STAR
11776,,35.7338908334,A,GALAXY
11590,126.8834800368,0.7529212983,B,STAR
14756,222.2983686794,-1.0449106615,E,STAR
8644,134.5601336536,36.011616181,D,STAR
3951,142.5282918357,52.4676009963,D,STAR
4031,127.4537718229,4.0163558609,B,GALAXY
17917,259.377965458,26.3744533475,G,QUASAR
10870,249.1796420027,21.0705827912,G,GALAXY
2999,66.3181416036,30.8750828084,J,STAR
15775,238.1427301522,20.8176502798,E,GALAXY
13100,216.7484171089,14.2440698835,E,GALAXY
15199,185.8210861117,0.6256155784,F,STAR
1423,240.4796062082,35.5787816691,G,GALAXY
12375,239.6648570739,18.4743032441,E,GALAXY
17186,20.4671709754,32.2877507678,J,STAR
14168,186.3046493733,13.0254146083,F,STAR
11921,79.5545261702,61.9552437736,H,GALAXY
12910,211.2288182735,59.2082401538,I,QUASAR
16093,5.6140442623,-9.0537518369,J,STAR
2743,184.4115705296,3.6633893561,F,GALAXY
580,165.3692063078,7.0395434024,F,GALAXY
6872,355.6977445628,21.8921254883,C,GALAXY
